,idf_weights
omen,6.521960792903897
omens,7.908255154023788
ominous,5.305565468579404
ominously,6.991964422149633
ominpotence,7.908255154023788
omission,7.215107973463843
omit,7.215107973463843
omits,7.908255154023788
omitting,7.908255154023788
omnipotent,6.991964422149633
omnipresence,7.908255154023788
omnipresent,7.215107973463843
omniscient,6.991964422149633
omnivorous,7.908255154023788
on-,6.991964422149633
on-again,7.215107973463843
on-again-off-again,7.908255154023788
on-board,7.502790045915623
on-court,7.502790045915623
on-edge,7.908255154023788
on-form,7.908255154023788
on-key,7.908255154023788
on-line,7.502790045915623
on-par,7.908255154023788
on-screen,5.046054273094319
on-set,7.908255154023788
on-ship,7.908255154023788
on-stage,7.908255154023788
on-target,7.908255154023788
on-the-job,7.908255154023788
on-the-sidelines,7.908255154023788
on-the-spot,7.908255154023788
on-track,7.908255154023788
onanism,7.908255154023788
onassis,7.908255154023788
onatopp,7.908255154023788
onboard,6.65549218552842
once-blossoming,7.908255154023788
once-breeding,7.908255154023788
once-cool,7.908255154023788
once-ever-5000-years,7.908255154023788
once-great,7.908255154023788
once-in-a-lifetime,7.908255154023788
once-linked,7.908255154023788
once-married-but-now-estranged,7.908255154023788
once-meek,7.908255154023788
once-profitable,7.908255154023788
once-promising,7.502790045915623
once-removed,7.908255154023788
once-revered,7.908255154023788
once-sharp,7.908255154023788
once-simple,7.908255154023788
once-talented,7.908255154023788
oncoming,6.991964422149633
one-,7.215107973463843
one-act,7.908255154023788
one-and-a-half,7.502790045915623
one-and-only,7.908255154023788
one-armed,6.809642865355678
one-by-one,6.65549218552842
one-celled,7.908255154023788
one-character-decides-not-to-return,7.908255154023788
one-day-a-week,7.908255154023788
one-dimension,7.908255154023788
one-dimensional,4.863732716300365
one-dimensionally,7.908255154023788
one-down,7.908255154023788
one-eyed,7.215107973463843
one-fourth,7.908255154023788
one-he,7.908255154023788
one-hit,7.908255154023788
one-horse,7.908255154023788
one-hour,7.215107973463843
one-hundred,6.991964422149633
one-hundred-dollar,7.908255154023788
one-if,7.908255154023788
one-joke,5.9623450049684745
one-legged,7.908255154023788
one-line-at-a-time,7.908255154023788
one-liner,6.521960792903897
one-liners,4.458267608192201
one-man,6.991964422149633
one-man/woman,7.908255154023788
one-named,7.908255154023788
one-ness,7.908255154023788
one-night,7.502790045915623
one-note,5.711030576687569
one-notedom,7.908255154023788
one-of-a-kind,7.215107973463843
one-on-one,7.215107973463843
one-persons,7.908255154023788
one-piece,7.908255154023788
one-room,7.215107973463843
one-scene,7.502790045915623
one-sided,6.65549218552842
one-star,7.908255154023788
one-stardom,7.908255154023788
one-syllable,7.908255154023788
one-tenth,7.908255154023788
one-third,7.908255154023788
one-time,6.809642865355678
one-tone,7.908255154023788
one-two,6.809642865355678
one-two-punch,7.502790045915623
one-up,7.908255154023788
one-upmanship,7.215107973463843
one-upped,7.908255154023788
one-upping,7.502790045915623
one-way,7.502790045915623
one-week-old-blue-cheese-smelling,7.908255154023788
one-word,7.908255154023788
one-year,7.908255154023788
one_,7.908255154023788
oneders,7.908255154023788
onegin,7.908255154023788
oneida,7.908255154023788
oneliners,7.502790045915623
oneness,7.908255154023788
ones,3.570964413191298
oneself,6.65549218552842
ongoing,5.605670061029742
online,6.2988172415896875
onlooker,7.908255154023788
onlookers,7.215107973463843
only-children-has,7.908255154023788
only-in-the-movies,7.908255154023788
ons,7.908255154023788
onscreen,5.23410650459726
onset,6.404177757247514
onshore,7.908255154023788
onslaught,6.65549218552842
onstage,7.908255154023788
ontario,7.502790045915623
ontkean,7.908255154023788
ontop,7.908255154023788
onw,7.908255154023788
onward,7.215107973463843
onwards,7.215107973463843
ony,7.908255154023788
oogie,7.908255154023788
ooh,6.809642865355678
oohs,7.908255154023788
ooky,7.908255154023788
oomph,7.502790045915623
oooh,7.502790045915623
ooooh,6.991964422149633
ooooo,7.908255154023788
oooooo,7.908255154023788
ooooooo,7.908255154023788
ooooooooh,7.908255154023788
oops,6.404177757247514
ooze,6.991964422149633
oozed,7.502790045915623
oozes,6.2988172415896875
oozing,6.521960792903897
op,7.908255154023788
opal,7.908255154023788
opaque,6.809642865355678
opar,7.502790045915623
ope,7.502790045915623
open,3.7035625346328223
open-and-shut,7.908255154023788
open-armed,7.908255154023788
open-crotch,7.908255154023788
open-ended,7.502790045915623
open-heart,7.502790045915623
open-mike,7.908255154023788
open-minded,7.908255154023788
opened,4.912522880469798
opener,6.991964422149633
opening,3.0879735884187514
opening-night,7.908255154023788
openings,7.908255154023788
openly,5.893352133481524
openly-homosexual,7.908255154023788
openness,7.908255154023788
opens,3.4774383551804746
opera,4.650158616002306
opera-type,7.908255154023788
operandi,7.502790045915623
operas,6.65549218552842
operate,6.203507061785363
operated,7.502790045915623
operates,6.404177757247514
operatic,6.991964422149633
operating,6.404177757247514
operation,4.887830267879425
operations,5.828813612343952
operative,5.768188990527517
operatives,7.502790045915623
operator,6.521960792903897
operators,7.908255154023788
ophelia,7.502790045915623
ophiophile,7.908255154023788
opined,7.908255154023788
opinion,4.047525442983193
opinionated,7.502790045915623
opinions,5.828813612343952
opium,7.502790045915623
opning,7.908255154023788
oppertunity,7.908255154023788
oppisites,7.908255154023788
opponent,5.893352133481524
opponents,6.203507061785363
opportune,7.908255154023788
opportunies,7.908255154023788
opportunist,7.502790045915623
opportunistic,6.991964422149633
opportunists,7.908255154023788
opportunities,5.200204952921578
opportunity,3.839228399785977
oppose,7.502790045915623
opposed,5.343305796562252
opposes,7.215107973463843
opposing,6.2988172415896875
opposite,4.219375699909852
opposites,7.215107973463843
opposition,5.9623450049684745
oppposed,7.908255154023788
oppressed,6.991964422149633
oppressing,7.908255154023788
oppression,6.521960792903897
oppressive,5.9623450049684745
oppressively,7.215107973463843
oppressors,7.502790045915623
oppritunites,7.908255154023788
oprah,6.65549218552842
opt,6.991964422149633
opted,6.65549218552842
optic,7.908255154023788
optical,7.908255154023788
optimism,6.2988172415896875
optimistic,6.036452977122197
optimistically,7.908255154023788
optimists,7.908255154023788
optimum,7.502790045915623
opting,7.215107973463843
option,6.1164956847957335
optional,7.908255154023788
optioned,7.908255154023788
options,6.404177757247514
optometrist,7.908255154023788
opts,5.828813612343952
opulence,7.908255154023788
opulent,6.809642865355678
opus,6.203507061785363
oracle,7.908255154023788
oracles,7.908255154023788
oral,6.203507061785363
oral-sex/prostitution,7.908255154023788
orange,5.605670061029742
oranges,7.908255154023788
orangey,7.908255154023788
orangutan,7.502790045915623
orator,7.908255154023788
orators,7.908255154023788
orbach,7.908255154023788
orbit,6.404177757247514
orbiting,6.991964422149633
orca,7.908255154023788
orchard,7.502790045915623
orchestra,6.404177757247514
orchestral,7.215107973463843
orchestrate,7.908255154023788
orchestrated,6.991964422149633
orchestrating,7.502790045915623
ordeal,6.1164956847957335
ordeals,7.502790045915623
ordell,6.65549218552842
order,3.1333421934486023
ordered,5.768188990527517
ordering,6.809642865355678
orderly,7.502790045915623
orders,4.963816174857348
ordinarily,6.991964422149633
ordinary,4.817212700665472
ordinaryness,7.908255154023788
ore,7.502790045915623
orefice,7.502790045915623
oregon,7.215107973463843
oreo-munching,7.908255154023788
org,7.908255154023788
organ,6.991964422149633
organ-grinder,7.908255154023788
organ-playing,7.908255154023788
organa,7.908255154023788
organic,6.809642865355678
organic-tech,7.908255154023788
organisation,7.215107973463843
organisations,7.502790045915623
organised,7.215107973463843
organised-crime,7.908255154023788
organism,7.908255154023788
organisms,7.215107973463843
organization,5.423348504235788
organizations,6.991964422149633
organize,7.502790045915623
organized,5.510359881225417
organizer,7.215107973463843
organizers,7.908255154023788
organizes,7.215107973463843
organizing,6.65549218552842
organs,7.215107973463843
orgasm,6.65549218552842
orgasmic,7.908255154023788
orgasmically,7.908255154023788
orgasms,7.908255154023788
orgazmo,7.908255154023788
orgiastic,7.908255154023788
orgies,6.809642865355678
orginal,7.215107973463843
orginality,7.908255154023788
orgy,6.203507061785363
orient,7.908255154023788
oriental,6.991964422149633
orientation,7.215107973463843
oriented,6.991964422149633
oriential,7.908255154023788
origami,7.908255154023788
origin,6.404177757247514
original,2.5587695009013522
originality,4.523864890678015
originally,4.427015064688096
originals,6.809642865355678
originated,6.809642865355678
originator,7.502790045915623
origins,6.203507061785363
orignal,7.908255154023788
orion,7.215107973463843
orlando,6.809642865355678
orleans,6.65549218552842
orlock,7.502790045915623
ornament,7.502790045915623
ornamental,7.908255154023788
ornate,7.908255154023788
ornery,7.502790045915623
ornithologist,7.908255154023788
orphan,6.036452977122197
orphanage,6.991964422149633
orphaned,6.521960792903897
orphange,7.908255154023788
orphans,7.502790045915623
orpheus,7.908255154023788
orr,7.908255154023788
orsen,7.908255154023788
orser,7.215107973463843
orson,6.2988172415896875
ortega,7.908255154023788
orth,7.215107973463843
orthodox,7.215107973463843
orton,7.215107973463843
orville,7.908255154023788
orwell,7.502790045915623
orwellian,7.908255154023788
osborne,6.991964422149633
osbourne,7.908255154023788
oscar,3.584122497768809
oscar-,7.502790045915623
oscar-bait,7.908255154023788
oscar-caliber,6.521960792903897
oscar-consideration,7.908255154023788
oscar-contender,7.908255154023788
oscar-hungry,7.908255154023788
oscar-less,7.908255154023788
oscar-nominated,6.809642865355678
oscar-nomination,7.908255154023788
oscar-nomination-worthy,7.908255154023788
oscar-nominee,7.908255154023788
oscar-nominees,7.908255154023788
oscar-winner,6.991964422149633
oscar-winning,6.2988172415896875
oscar-worthy,6.521960792903897
oscars,5.556879896860311
oscarworthy,7.908255154023788
oscillation,7.908255154023788
osemt,7.908255154023788
oseransky,7.908255154023788
osgood,7.908255154023788
oshii,7.908255154023788
osiris,7.908255154023788
oskar,7.502790045915623
osment,6.203507061785363
osmet,7.908255154023788
osmond,6.991964422149633
osmosis,7.215107973463843
osnard,7.908255154023788
ostensible,6.991964422149633
ostensibly,5.9623450049684745
ostentatious,7.502790045915623
ostertag,7.908255154023788
ostott,7.908255154023788
ostrich,7.908255154023788
oswald,7.908255154023788
ot,7.502790045915623
oteri,7.908255154023788
othello,7.908255154023788
other-worldly,7.502790045915623
otherness,7.908255154023788
otherworldliness,7.908255154023788
otherworldly,6.521960792903897
otis,7.502790045915623
otter,7.908255154023788
ottis,7.908255154023788
ottman,7.502790045915623
otto,7.502790045915623
ottorino,7.502790045915623
ouch,6.991964422149633
ought,5.828813612343952
ouija,7.502790045915623
oumph,7.908255154023788
ounce,5.893352133481524
ounces,7.908255154023788
ousted,7.908255154023788
ousting,7.908255154023788
out-,7.908255154023788
out-and-out,7.215107973463843
out-bland,7.908255154023788
out-doing,7.908255154023788
out-going,7.908255154023788
out-maneuvers,7.908255154023788
out-number,7.908255154023788
out-of-balance,7.908255154023788
out-of-body,7.908255154023788
out-of-character,7.908255154023788
out-of-chronological-order,7.908255154023788
out-of-context,7.908255154023788
out-of-control,6.809642865355678
out-of-it,7.908255154023788
out-of-key,7.908255154023788
out-of-nowhere,7.908255154023788
out-of-place,7.215107973463843
out-of-print,7.908255154023788
out-of-shape,7.502790045915623
out-of-step,7.908255154023788
out-of-the-way,7.908255154023788
out-of-their-mind,7.908255154023788
out-of-this-world,7.908255154023788
out-of-touch,7.502790045915623
out-of-water,7.908255154023788
out-of-work,7.502790045915623
out-perform,7.908255154023788
out-performs,7.908255154023788
out-right,7.908255154023788
out-smarted,7.908255154023788
out-takes,7.502790045915623
out-terrorize,7.908255154023788
out-thinking,7.908255154023788
outacts,7.908255154023788
outages,7.908255154023788
outback,6.991964422149633
outboard,7.908255154023788
outbreak,7.215107973463843
outburst,7.502790045915623
outbursts,6.203507061785363
outcast,5.9623450049684745
outcasts,6.991964422149633
outclass,7.908255154023788
outcome,5.305565468579404
outcome-there,7.908255154023788
outcomes,7.908255154023788
outdated,6.991964422149633
outdid,7.502790045915623
outdo,7.215107973463843
outdoes,7.502790045915623
outdone,6.991964422149633
outdoor,6.404177757247514
outdoors,6.521960792903897
outdoorsman,7.908255154023788
outed,7.908255154023788
outer,5.305565468579404
outer-city,7.908255154023788
outfield,7.502790045915623
outfielders,7.908255154023788
outfit,5.893352133481524
outfits,5.656963355417293
outfitted,7.502790045915623
outgoing,6.65549218552842
outgrossed,7.908255154023788
outgrosses,7.908255154023788
outgrown,7.215107973463843
outgrows,7.908255154023788
outgun,7.908255154023788
outgunned,7.908255154023788
outhouse,7.908255154023788
outinen,7.908255154023788
outing,5.23410650459726
outings,7.502790045915623
outlanders,7.908255154023788
outlandish,5.711030576687569
outlands,7.908255154023788
outlast,7.908255154023788
outlaw,6.521960792903897
outlawed,7.908255154023788
outlaws,6.991964422149633
outlet,7.215107973463843
outlets,7.908255154023788
outline,5.893352133481524
outlined,6.991964422149633
outlines,7.502790045915623
outlining,7.215107973463843
outlook,6.1164956847957335
outmaneuver,7.908255154023788
outmatches,7.908255154023788
outnumber,6.991964422149633
outpace,7.908255154023788
outpaced,7.908255154023788
outperform,7.908255154023788
outpost,7.502790045915623
outposts,7.908255154023788
outpouring,7.908255154023788
outpourings,7.908255154023788
output,7.215107973463843
outrage,6.203507061785363
outraged,6.809642865355678
outrageous,4.794739844813414
outrageously,6.521960792903897
outrageousness,6.991964422149633
outraging,7.908255154023788
outre,7.908255154023788
outright,6.2988172415896875
outrun,6.991964422149633
outrunning,7.502790045915623
outruns,7.908255154023788
outs,7.502790045915623
outset,5.605670061029742
outshine,7.215107973463843
outshines,7.502790045915623
outshining,7.908255154023788
outshock,7.908255154023788
outside,3.7811207689786963
outside-in,7.908255154023788
outsider,5.605670061029742
outsiders,6.521960792903897
outskirts,7.908255154023788
outsmart,7.215107973463843
outsmarted,7.215107973463843
outsmarting,7.502790045915623
outsmarts,7.502790045915623
outspoken,7.502790045915623
outstanding,4.367295829986475
outstandingly,7.215107973463843
outstretched,7.908255154023788
outstripped,7.908255154023788
outta,6.991964422149633
outtake,7.215107973463843
outtakes,6.036452977122197
outward,7.908255154023788
outwardly,7.215107973463843
outweigh,7.502790045915623
outweighs,7.908255154023788
outwitted,7.908255154023788
outwitting,7.502790045915623
outworld,7.215107973463843
oval,7.502790045915623
ovation,7.215107973463843
ove,7.908255154023788
oven,6.991964422149633
ovens,7.502790045915623
over-,7.502790045915623
over-18s,7.908255154023788
over-70,7.908255154023788
over-achiever,7.502790045915623
over-acting,7.502790045915623
over-active,7.908255154023788
over-acts,7.908255154023788
over-alled,7.908255154023788
over-conceived,7.908255154023788
over-decorated,7.502790045915623
over-directed,7.908255154023788
over-directing,7.908255154023788
over-done,7.908255154023788
over-dramatic,7.502790045915623
over-eager,7.908255154023788
over-earnestness,7.908255154023788
over-effective,7.908255154023788
over-emotes,7.908255154023788
over-explain,7.908255154023788
over-extended,7.502790045915623
over-familiarization,7.908255154023788
over-hyped,7.502790045915623
over-indulgence,7.908255154023788
over-long,7.908255154023788
over-medicated,7.908255154023788
over-night,7.908255154023788
over-played,7.908255154023788
over-populated,7.908255154023788
over-processed,7.908255154023788
over-produced,7.908255154023788
over-protective,7.502790045915623
over-simplifies,7.908255154023788
over-stylize,7.908255154023788
over-stylized,7.908255154023788
over-the-,7.908255154023788
over-the-edge,7.502790045915623
over-the-hill,7.908255154023788
over-the-top,4.669576701859407
over-thought,7.908255154023788
over-use,7.502790045915623
over-used,6.991964422149633
over-weight,7.908255154023788
over-whelming,7.908255154023788
over-written,7.908255154023788
over-wrought,7.215107973463843
over-zealous,7.908255154023788
over/underwritten,7.908255154023788
overabundance,7.502790045915623
overabundant,7.908255154023788
overachieve,7.908255154023788
overachievement,7.908255154023788
overachieving,7.908255154023788
overact,7.215107973463843
overacted,6.809642865355678
overacting,5.605670061029742
overacts,6.1164956847957335
overal,7.908255154023788
overall,3.617795712875397
overalls,7.908255154023788
overarching,7.215107973463843
overbaked,7.908255154023788
overbearing,5.23410650459726
overbearingly,7.908255154023788
overbeck,7.908255154023788
overblow,7.908255154023788
overblown,5.656963355417293
overboard,5.828813612343952
overburdened,7.908255154023788
overcame,6.991964422149633
overcast,7.908255154023788
overcasts,7.908255154023788
overcloud,7.908255154023788
overcoat,7.215107973463843
overcoats,7.502790045915623
overcome,4.669576701859407
overcomes,7.215107973463843
overcoming,7.215107973463843
overconfident,7.908255154023788
overcooked,7.502790045915623
overcrafted,7.908255154023788
overcrowded,7.215107973463843
overdirected,7.908255154023788
overdirecting,7.908255154023788
overdo,7.215107973463843
overdoes,6.991964422149633
overdone,5.269197824408529
overdose,6.809642865355678
overdoser,7.908255154023788
overdosing,7.502790045915623
overdramaticized,7.908255154023788
overdramaticizes,7.908255154023788
overdrawn,7.908255154023788
overdress,7.908255154023788
overdrive,7.502790045915623
overdubbed,7.908255154023788
overdue,6.65549218552842
overeacting,7.908255154023788
overeager,7.908255154023788
overemotional,7.502790045915623
overemphasizing,7.908255154023788
overestimated,7.908255154023788
overestimates,7.908255154023788
overexaggerant,7.908255154023788
overexcited,7.908255154023788
overexplain,7.908255154023788
overexposed,6.991964422149633
overexposure,7.502790045915623
overextended,7.908255154023788
overextension,7.908255154023788
overfills,7.908255154023788
overflowing,6.521960792903897
overflows,7.502790045915623
overflying,7.908255154023788
overgrown,7.215107973463843
overhaul,7.908255154023788
overhead,6.404177757247514
overheard,7.502790045915623
overhearing,7.215107973463843
overhears,7.908255154023788
overheated,6.991964422149633
overhyped,7.502790045915623
overjoyed,7.215107973463843
overkill,6.1164956847957335
overkilling,7.908255154023788
overlaid,7.502790045915623
overlap,7.502790045915623
overlapping,6.991964422149633
overlaps,7.502790045915623
overlay,7.908255154023788
overlays,7.908255154023788
overlight,7.908255154023788
overlit,7.908255154023788
overload,6.991964422149633
overloaded,6.809642865355678
overlong,5.465908118654584
overlook,6.404177757247514
overlooked,5.605670061029742
overlooking,6.991964422149633
overlooks,7.908255154023788
overlord,7.502790045915623
overly,4.507057772361633
overly-chatty,7.908255154023788
overly-dark,7.908255154023788
overly-dramatic,7.502790045915623
overly-familiar,7.908255154023788
overly-long,7.908255154023788
overly-noisy,7.908255154023788
overly-officious,7.908255154023788
overly-religious,7.908255154023788
overly-sensitive,7.908255154023788
overmedicated,7.908255154023788
overnight,6.404177757247514
overpaid,6.991964422149633
overpass,7.908255154023788
overplay,7.502790045915623
overplayed,6.203507061785363
overplaying,7.215107973463843
overplays,7.502790045915623
overplotted,7.908255154023788
overplotting,7.908255154023788
overpopulated,7.908255154023788
overpopulation,7.215107973463843
overpower,7.908255154023788
overpowered,7.215107973463843
overpowering,7.215107973463843
overpowers,7.908255154023788
overpraise,7.908255154023788
overpraised,7.908255154023788
overpraising,7.908255154023788
overpriced,7.502790045915623
overprotective,7.215107973463843
overracting,7.908255154023788
overrated,5.828813612343952
overreaching,7.502790045915623
overreacts,7.908255154023788
override,7.215107973463843
overrides,7.502790045915623
overriding,7.908255154023788
overrun,6.991964422149633
overruns,7.502790045915623
oversappy,7.908255154023788
oversaturated,7.908255154023788
overscore,7.908255154023788
overscored,7.502790045915623
overseas,7.215107973463843
oversee,6.991964422149633
overseeing,7.502790045915623
overseen,6.991964422149633
overseer,7.908255154023788
oversees,7.502790045915623
oversentimental,7.908255154023788
oversexed,6.809642865355678
overshadow,6.991964422149633
overshadowed,5.768188990527517
overshadows,7.502790045915623
oversight,7.908255154023788
oversimplification,7.502790045915623
oversimplified,7.502790045915623
oversized,6.65549218552842
oversleeps,7.908255154023788
overstated,6.991964422149633
overstatement,7.908255154023788
overstay,7.502790045915623
overstaying,7.908255154023788
overstays,7.908255154023788
overstuffed,7.502790045915623
overt,6.521960792903897
overtake,7.215107973463843
overtaken,7.502790045915623
overtakes,7.502790045915623
overtaking,7.908255154023788
overthrow,6.521960792903897
overtime,6.2988172415896875
overtly,6.521960792903897
overton,7.908255154023788
overtones,5.893352133481524
overture,7.908255154023788
overturned,6.809642865355678
overuse,6.65549218552842
overused,6.036452977122197
overuses,7.502790045915623
overview,7.908255154023788
overweight,5.9623450049684745
overwhelm,6.991964422149633
overwhelmed,6.203507061785363
overwhelming,5.605670061029742
overwhelmingly,6.991964422149633
overwhelms,7.215107973463843
overwight,7.908255154023788
overworked,7.215107973463843
overworking,7.908255154023788
overwritten,6.991964422149633
overwrought,6.1164956847957335
overzealous,6.65549218552842
ovitz,7.502790045915623
ovular,7.908255154023788
ovulating,7.908255154023788
owe,6.809642865355678
owed,6.991964422149633
owen,5.510359881225417
owens,6.809642865355678
owes,5.510359881225417
owing,6.991964422149633
owl,7.908255154023788
owned,5.556879896860311
owner,4.257596912730049
owner-turned-painter,7.908255154023788
owner/publisher,7.908255154023788
owners,6.1164956847957335
ownership,6.521960792903897
owning,7.502790045915623
owns,5.305565468579404
oxford,7.502790045915623
oxide,7.502790045915623
oxygen,7.908255154023788
oxymoron,6.991964422149633
oz,5.556879896860311
ozon,7.502790045915623
ozone,7.908255154023788
ozzy,7.908255154023788
p,4.772760938094638
p-p-p-p-please,7.908255154023788
pa,7.215107973463843
pabulum,7.908255154023788
pace,3.9009219687913173
paced,4.963816174857348
paces,7.215107973463843
pacha,7.908255154023788
pachanga,7.908255154023788
pachinko,7.908255154023788
pacific,5.9623450049684745
pacification,7.908255154023788
pacifier,7.908255154023788
pacifistic,7.908255154023788
pacify,7.908255154023788
pacing,4.474267949538642
pacino,5.556879896860311
pack,5.423348504235788
package,5.343305796562252
packaged,7.215107973463843
packages,6.991964422149633
packaging,6.991964422149633
packard,7.908255154023788
packed,4.9904844219395095
packer,7.908255154023788
packers,7.908255154023788
packet,7.502790045915623
packin,7.908255154023788
packing,7.215107973463843
packs,5.9623450049684745
pact,6.1164956847957335
pacula,6.991964422149633
pad,6.036452977122197
padawan,7.502790045915623
padded,7.502790045915623
padding,6.809642865355678
paddle,7.502790045915623
paddles,7.908255154023788
paddling,7.908255154023788
paddock,7.908255154023788
paddy,7.908255154023788
padre,7.908255154023788
pads,7.215107973463843
padua,7.502790045915623
paean,7.502790045915623
pagan,7.502790045915623
pagans,7.908255154023788
page,5.605670061029742
page-turner,7.908255154023788
pageant,7.502790045915623
pages,5.556879896860311
paget,7.908255154023788
paglia,7.908255154023788
pagniacci,7.908255154023788
paid,4.751254732873675
paige,7.908255154023788
pain,4.310942893435342
pained,6.2988172415896875
painful,4.540959324037314
painfully,4.507057772361633
painkiller,7.908255154023788
painkillers,7.502790045915623
painless,7.908255154023788
pains,6.036452977122197
painstaking,6.809642865355678
painstakingly,6.809642865355678
paint,5.343305796562252
paint-by-numbers,6.809642865355678
painted,5.768188990527517
painter,6.2988172415896875
painterly,7.908255154023788
painting,5.200204952921578
paintings,6.404177757247514
paints,5.768188990527517
pair,4.101592664253468
paired,6.404177757247514
pairing,5.768188990527517
pairings,7.502790045915623
pairs,6.2988172415896875
pais,7.502790045915623
pajamas,7.908255154023788
pakistan,7.908255154023788
pakistani,7.908255154023788
pakula,7.502790045915623
pal,5.711030576687569
palace,6.1164956847957335
palaces,7.908255154023788
paladin,7.908255154023788
paladru,7.908255154023788
palance,7.502790045915623
palantine,7.908255154023788
palatable,6.404177757247514
palate,6.991964422149633
palatial,7.908255154023788
pale,5.510359881225417
pale-faced,7.502790045915623
paled,7.502790045915623
palentologist,7.908255154023788
paleontologist,7.215107973463843
paleontology,7.908255154023788
pales,6.809642865355678
palestinian,7.908255154023788
palestinians,7.908255154023788
palette,6.404177757247514
palisades,7.908255154023788
palitaliano,7.502790045915623
pall,7.908255154023788
palladino,7.908255154023788
palladium,7.908255154023788
pallbearer,7.908255154023788
palliative,7.908255154023788
pallid,7.215107973463843
pallisades,7.908255154023788
palm,6.809642865355678
palma,5.768188990527517
palme,7.502790045915623
palmer,6.203507061785363
palmer-ellie,7.908255154023788
palmetto,6.521960792903897
palmieri,7.908255154023788
palminteri,6.1164956847957335
palms,7.908255154023788
palookaville,7.908255154023788
palotti,7.908255154023788
palpable,5.711030576687569
palpably,7.908255154023788
palpatine,7.502790045915623
palpitation,7.908255154023788
pals,6.1164956847957335
paltrow,5.605670061029742
paltry,6.991964422149633
pam,5.510359881225417
pamela,6.2988172415896875
pammy,7.908255154023788
pampered,6.991964422149633
pan,6.036452977122197
pan-and-scan,7.908255154023788
pan-and-scanned,7.502790045915623
pan-and-scanned-out,7.908255154023788
pan-slavic,7.908255154023788
panache,6.1164956847957335
panama,7.215107973463843
panamanian,7.908255154023788
panaro,7.908255154023788
panavision,7.502790045915623
pancakes,7.502790045915623
pandemonium,7.502790045915623
pander,7.215107973463843
pandering,6.809642865355678
panders,6.991964422149633
pandora,7.502790045915623
panel-sized,7.908255154023788
paneled,7.908255154023788
paneling,7.908255154023788
panes,7.502790045915623
pang,7.908255154023788
pangs,7.908255154023788
panhood,7.908255154023788
panic,5.656963355417293
panicked,7.215107973463843
panicking,6.991964422149633
panicky,7.502790045915623
pankow,7.908255154023788
panned,6.1164956847957335
panning,6.991964422149633
panorama,7.502790045915623
panoramas,7.502790045915623
panoramic,6.991964422149633
pans,6.036452977122197
panscholi,7.908255154023788
pansexual,7.908255154023788
pansies,7.908255154023788
pansy,7.908255154023788
pant-wetter,7.908255154023788
pantaeva,7.908255154023788
panteliano,7.908255154023788
panther,6.809642865355678
panthers,7.908255154023788
panties,7.502790045915623
panting,7.908255154023788
pantoliano,6.2988172415896875
pantolianto,7.908255154023788
pantolinao,7.908255154023788
pantomime,7.908255154023788
pantomine,7.908255154023788
pantry,7.908255154023788
pants,5.343305796562252
pants-wetting,7.908255154023788
pantucci,7.908255154023788
pantyhose,7.908255154023788
paola,7.502790045915623
paolo,7.215107973463843
pap,7.908255154023788
papa,7.908255154023788
paparazzo,7.908255154023788
papas,7.908255154023788
papaya,7.908255154023788
paper,4.887830267879425
paper-thin,6.404177757247514
paperbacks,7.908255154023788
papers,6.404177757247514
paperthin,7.908255154023788
paperwork,7.502790045915623
pappy,7.908255154023788
paprika,7.908255154023788
paquin,6.991964422149633
par,5.046054273094319
parable,6.65549218552842
parachute,7.502790045915623
parachutes,7.908255154023788
parade,5.423348504235788
paraded,7.908255154023788
paradice,7.908255154023788
paradigm,6.991964422149633
paradigms,7.908255154023788
paradine,7.908255154023788
parading,7.908255154023788
paradise,5.382526509715532
paradise/prison,7.908255154023788
paradiso,7.502790045915623
parador,7.908255154023788
paradox,6.521960792903897
paradoxes,7.502790045915623
paradoxical,7.908255154023788
paradoxically,7.215107973463843
paraglider,7.908255154023788
paragliding,7.908255154023788
paragons,7.908255154023788
paragraph,5.711030576687569
paragraphs,6.991964422149633
paralells,7.502790045915623
paralized,7.908255154023788
parallax,7.908255154023788
parallel,5.465908118654584
paralleled,7.908255154023788
paralleling,7.502790045915623
parallelism,7.908255154023788
parallels,5.556879896860311
paralysed,6.991964422149633
paralyzed,6.2988172415896875
paralyzingly,7.502790045915623
paramedic,6.991964422149633
parameters,7.908255154023788
paramount,5.605670061029742
paramour,7.908255154023788
paranoia,5.656963355417293
paranoiac,7.908255154023788
paranoid,5.167415130098587
paranormal,6.991964422149633
paraphernalia,6.991964422149633
paraphrase,6.809642865355678
paraphrased,7.908255154023788
paraphrasing,7.502790045915623
paraplegic,7.908255154023788
parasail,7.502790045915623
parasailing,7.908255154023788
parasites,7.215107973463843
parasitic,7.908255154023788
paratroop,7.908255154023788
paratrooper,7.908255154023788
parcel,7.908255154023788
parched,7.908255154023788
pardon,6.404177757247514
pare,7.215107973463843
pared,7.908255154023788
parent,5.135666431784007
parent-child,7.908255154023788
parent-koening,7.908255154023788
parental,6.991964422149633
parenthetically,7.908255154023788
parenthood,7.908255154023788
parenting,6.991964422149633
parentless,7.908255154023788
parents,3.577521813737457
parfitt,7.908255154023788
pariah,7.908255154023788
parillaud,7.908255154023788
paris,4.912522880469798
parisian,7.502790045915623
parisians,7.908255154023788
park,4.037054143115897
parka,7.502790045915623
parkas,7.908255154023788
parked,6.991964422149633
parker,5.305565468579404
parkers,7.908255154023788
parkes,7.908255154023788
parking,5.828813612343952
parks,6.2988172415896875
